Year,Industry,Age group,Characteristics,Male Participation Rate (%),Female Participation Rate (%),Difference (%)
2020,"Durables [321, 327, 331-339]",15 years and over,Full-time employment,79.0662414388038,20.944214984053957,58.12202645474984
2020,"Durables [321, 327, 331-339]",15 years and over,Part-time employment,72.68448795180724,69.80421686746988,2.880271084337366
2020,"Durables [321, 327, 331-339]",25 to 54 years,Employment,78.01720912832025,24.148148148148145,53.8690609801721
2020,"Durables [321, 327, 331-339]",25 to 54 years,Full-time employment,78.4530808582118,23.651217836145687,54.801863022066115
2020,"Durables [321, 327, 331-339]",25 to 54 years,Part-time employment,109.23845193508117,110.1123595505618,-0.8739076154806327
2020,"Durables [321, 327, 331-339]",55 years and over,Employment,78.751711993739,25.898389095415116,52.85332289832388
2020,"Durables [321, 327, 331-339]",55 years and over,Full-time employment,79.42386831275721,25.098308184727934,54.325560128029274
2020,"Durables [321, 327, 331-339]",55 years and over,Part-time employment,63.720930232558146,46.74418604651162,16.976744186046524
2020,Finance and insurance [52],15 to 24 years,Employment,116.65014866204162,72.90634291377603,43.743805748265586
2020,Finance and insurance [52],15 to 24 years,Full-time employment,118.55867346938773,71.38073979591836,47.17793367346937
2020,Finance and insurance [52],15 to 24 years,Part-time employment,41.87192118226602,59.11330049261084,-17.24137931034482
2020,Finance and insurance [52],15 years and over,Employment,44.084553200786544,55.92090889228752,-11.836355691500977
2020,Finance and insurance [52],15 years and over,Full-time employment,44.69434494098303,55.28803805273357,-10.59369311175054
2020,Finance and insurance [52],15 years and over,Part-time employment,75.96875,70.29687499999999,5.671875000000014
2020,Finance and insurance [52],25 to 54 years,Employment,44.44603185941854,55.53968140581471,-11.093649546396172
2020,Finance and insurance [52],25 to 54 years,Full-time employment,45.22331113937309,54.76920775043017,-9.545896611057081
2020,Finance and insurance [52],25 to 54 years,Part-time employment,60.28708133971292,80.02392344497608,-19.736842105263158
2020,Finance and insurance [52],55 years and over,Employment,51.39771924513069,57.795943082046634,-6.398223836915946
2020,Finance and insurance [52],55 years and over,Full-time employment,51.14895917815626,63.58359402155024,-12.43463484339398
2020,Finance and insurance [52],55 years and over,Part-time employment,68.01007556675063,67.0654911838791,0.9445843828715255
2020,"Fishing, hunting and trapping [114]",15 to 24 years,Employment,100.0,,
2020,"Fishing, hunting and trapping [114]",15 to 24 years,Full-time employment,100.0,,
2020,"Fishing, hunting and trapping [114]",15 years and over,Employment,82.20338983050848,22.033898305084747,60.16949152542374
2020,"Fishing, hunting and trapping [114]",15 years and over,Full-time employment,86.52037617554859,17.86833855799373,68.65203761755487
2020,"Fishing, hunting and trapping [114]",15 years and over,Part-time employment,,,
2020,"Fishing, hunting and trapping [114]",25 to 54 years,Employment,92.16494845360823,35.56701030927834,56.597938144329895
2020,"Fishing, hunting and trapping [114]",25 to 54 years,Full-time employment,86.58536585365853,,
2020,"Fishing, hunting and trapping [114]",55 years and over,Employment,80.0,36.0,44.0
2020,"Fishing, hunting and trapping [114]",55 years and over,Full-time employment,84.82142857142856,8.928571428571429,75.89285714285712
2020,"Forestry and logging and support activities for forestry [113, 1153]",15 to 24 years,Employment,86.48648648648648,,
2020,"Forestry and logging and support activities for forestry [113, 1153]",15 to 24 years,Full-time employment,184.31372549019608,,
2020,"Forestry and logging and support activities for forestry [113, 1153]",15 years and over,Employment,88.95875251509054,34.04426559356137,54.91448692152917
2020,"Forestry and logging and support activities for forestry [113, 1153]",15 years and over,Full-time employment,91.61237785016287,29.902280130293164,61.71009771986971
2020,"Forestry and logging and support activities for forestry [113, 1153]",15 years and over,Part-time employment,65.45454545454545,69.0909090909091,-3.6363636363636402
2020,"Forestry and logging and support activities for forestry [113, 1153]",25 to 54 years,Employment,77.73913043478261,36.173913043478265,41.565217391304344
2020,"Forestry and logging and support activities for forestry [113, 1153]",25 to 54 years,Full-time employment,80.47882136279927,36.34131368937999,44.13750767341928
2020,"Forestry and logging and support activities for forestry [113, 1153]",25 to 54 years,Part-time employment,,,
2020,"Forestry and logging and support activities for forestry [113, 1153]",55 years and over,Employment,81.78294573643412,48.44961240310077,33.33333333333334
2020,"Forestry and logging and support activities for forestry [113, 1153]",55 years and over,Full-time employment,86.40350877192982,37.28070175438596,49.12280701754386
2020,"Forestry and logging and support activities for forestry [113, 1153]",55 years and over,Part-time employment,,,
2020,"Mining, quarrying, and oil and gas extraction [21, 2100]",15 to 24 years,Employment,92.72727272727272,45.45454545454545,47.272727272727266
2020,"Mining, quarrying, and oil and gas extraction [21, 2100]",15 to 24 years,Full-time employment,74.61928934010152,37.309644670050766,37.30964467005075
2020,"Mining, quarrying, and oil and gas extraction [21, 2100]",15 years and over,Employment,81.32745221592101,22.770659758687486,58.55679245723353
2020,"Mining, quarrying, and oil and gas extraction [21, 2100]",15 years and over,Full-time employment,82.04072790294627,21.89726554977855,60.14346235316772
2020,"Mining, quarrying, and oil and gas extraction [21, 2100]",15 years and over,Part-time employment,76.8595041322314,64.46280991735536,12.396694214876035
2020,"Mining, quarrying, and oil and gas extraction [21, 2100]",25 to 54 years,Employment,81.54299491025984,28.667100378860354,52.87589453139948
2020,"Mining, quarrying, and oil and gas extraction [21, 2100]",25 to 54 years,Full-time employment,90.24403619413215,27.791922911199023,62.45211328293313
2020,"Mining, quarrying, and oil and gas extraction [21, 2100]",25 to 54 years,Part-time employment,69.44444444444446,47.22222222222223,22.22222222222223
2020,"Mining, quarrying, and oil and gas extraction [21, 2100]",55 years and over,Employment,100.51546391752578,74.74226804123712,25.773195876288653
2020,"Mining, quarrying, and oil and gas extraction [21, 2100]",55 years and over,Full-time employment,102.61707988980714,67.4931129476584,35.12396694214874
2020,"Mining, quarrying, and oil and gas extraction [21, 2100]",55 years and over,Part-time employment,,,
2020,"Non-durables [311-316, 322-326]",15 to 24 years,Employment,72.9712746858169,49.79481918440626,23.176455501410636
2020,"Non-durables [311-316, 322-326]",15 to 24 years,Full-time employment,73.42143906020557,44.99685336689742,28.424585693308153
2020,"Non-durables [311-316, 322-326]",15 to 24 years,Part-time employment,88.39285714285714,62.499999999999986,25.892857142857153
2020,"Non-durables [311-316, 322-326]",15 years and over,Employment,62.245273302435066,37.76208342529243,24.483189877142635
2020,"Non-durables [311-316, 322-326]",15 years and over,Full-time employment,63.26230143355289,36.729949631925614,26.53235180162728
2020,"Non-durables [311-316, 322-326]",15 years and over,Part-time employment,52.7086383601757,91.26403123474866,-38.55539287457296
2020,"Non-durables [311-316, 322-326]",25 to 54 years,Employment,62.22541119328845,37.774588806711556,24.450822386576895
2020,"Non-durables [311-316, 322-326]",25 to 54 years,Full-time employment,63.23980461206409,36.77155515165285,26.468249460411243
2020,"Non-durables [311-316, 322-326]",25 to 54 years,Part-time employment,61.67400881057269,73.56828193832598,-11.894273127753294
2020,"Non-durables [311-316, 322-326]",55 years and over,Employment,60.8593978368898,39.169833382052026,21.68956445483777
2020,"Non-durables [311-316, 322-326]",55 years and over,Full-time employment,62.17063989962358,37.829360100376405,24.341279799247175
2020,"Non-durables [311-316, 322-326]",55 years and over,Part-time employment,77.46478873239437,91.54929577464789,-14.08450704225352
2020,Real estate and rental and leasing [53],15 to 24 years,Employment,78.84615384615385,96.5811965811966,-17.73504273504274
2020,Real estate and rental and leasing [53],15 to 24 years,Full-time employment,68.96551724137932,71.72413793103448,-2.75862068965516
2020,Real estate and rental and leasing [53],15 to 24 years,Part-time employment,75.90361445783131,112.04819277108433,-36.14457831325302
2020,Real estate and rental and leasing [53],15 years and over,Employment,56.56782915962513,43.41680749731142,13.15102166231371
2020,Real estate and rental and leasing [53],15 years and over,Full-time employment,58.50740600075957,41.492593999240405,17.014812001519168
2020,Real estate and rental and leasing [53],15 years and over,Part-time employment,48.46526655896608,51.45395799676899,-2.9886914378029132
2020,Real estate and rental and leasing [53],25 to 54 years,Employment,54.85570890840652,49.63111668757842,5.2245922208281
2020,Real estate and rental and leasing [53],25 to 54 years,Full-time employment,56.944845509673705,47.328905573202434,9.615939936471271
2020,Real estate and rental and leasing [53],25 to 54 years,Part-time employment,56.43410852713178,75.96899224806201,-19.53488372093023
2020,Real estate and rental and leasing [53],55 years and over,Employment,60.142666072224706,43.74498439589835,16.397681676326357
2020,Real estate and rental and leasing [53],55 years and over,Full-time employment,61.62361623616236,46.678966789667896,14.944649446494466
2020,Real estate and rental and leasing [53],55 years and over,Part-time employment,70.68282451642975,72.52854812398041,-1.8457236075506671
2020,Retail trade [44-45],15 to 24 years,Employment,47.14582667093061,52.8461784457947,-5.700351774864089
2020,Retail trade [44-45],15 to 24 years,Full-time employment,53.13847628174413,46.86152371825587,6.2769525634882655
2020,Retail trade [44-45],15 to 24 years,Part-time employment,44.14306289006241,55.856937109937576,-11.713874219875166
2020,Retail trade [44-45],15 years and over,Employment,48.60556833654162,51.39912671956429,-2.7935583830226705
2020,Retail trade [44-45],15 years and over,Full-time employment,53.84943030561175,46.15411919213431,7.6953111134774375
2020,Retail trade [44-45],15 years and over,Part-time employment,38.36661120354964,61.64032168607876,-23.27371048252912
2020,Retail trade [44-45],25 to 54 years,Employment,50.38038884192729,49.610218840988075,0.770170000939217
2020,Retail trade [44-45],25 to 54 years,Full-time employment,54.60226313122782,45.38084782975848,9.221415301469342
2020,Retail trade [44-45],25 to 54 years,Part-time employment,29.15014164305949,70.96317280453258,-41.813031161473084
2020,Retail trade [44-45],55 years and over,Employment,46.33397749232693,53.64328748436967,-7.309309992042742
2020,Retail trade [44-45],55 years and over,Full-time employment,52.12441879108547,47.92368125701459,4.200737534070875
